Date,EPI
2020-11-10,90.38631374505157
2020-11-11,90.42205666644134
2020-11-12,90.44550264965534
2020-11-13,90.4566516946935
2020-11-14,90.45550380155586
2020-11-15,90.44205897024243
2020-11-16,90.41631720075317
2020-11-17,90.38594196885526
2020-11-18,90.35859675031588
2020-11-19,90.334281545135
2020-11-20,90.31299635331266
2020-11-21,90.29474117484884
2020-11-22,90.27951600974352
2020-11-23,90.26732085799674
2020-11-24,90.25815571960847
2020-11-25,90.25202059457871
2020-11-26,90.24891548290748
2020-11-27,90.24884038459476
2020-11-28,90.25179529964056
2020-11-29,90.25778022804488
2020-11-30,90.2667951698077
2020-12-01,90.06279094739223
2020-12-02,90.29391509340893
2020-12-03,90.31202007524732
2020-12-04,90.33315507044425
2020-12-05,90.35732007899966
2020-12-06,90.3845151009136
2020-12-07,90.41474013618608
2020-12-08,90.44799518481706
2020-12-09,90.48428024680658
2020-12-10,90.52359532215459
2020-12-11,90.56594041086112
2020-12-12,90.6113155129262
2020-12-13,90.65972062834976
2020-12-14,90.71115575713185
2020-12-15,90.76562089927248
2020-12-16,90.82311605477162
2020-12-17,90.8820755284796
2020-12-18,90.93310514949843
2020-12-19,90.97463922267843
2020-12-20,91.00667774801961
2020-12-21,91.02922072552195
2020-12-22,91.04226815518547
2020-12-23,91.04582003701016
2020-12-24,91.03987637099603
2020-12-25,91.02443715714307
2020-12-26,90.99950239545126
2020-12-27,90.96507208592067
2020-12-28,90.92114622855122
2020-12-29,90.86772482334294
2020-12-30,90.80480787029587
2020-12-31,90.73239536940994
2021-01-01,90.44317186323107
2021-01-02,90.55908372412163
2021-01-03,90.45818457971923
2021-01-04,90.34778988747802
2021-01-05,90.22789964739796
2021-01-06,90.09851385947908
2021-01-07,89.95963252372137
2021-01-08,89.81125564012484
2021-01-09,89.65338320868949
2021-01-10,89.48601522941532
2021-01-11,89.3091517023023
2021-01-12,89.12279262735048
2021-01-13,88.9269380045598
2021-01-14,88.72158783393033
2021-01-15,88.506742115462
2021-01-16,88.28240084915487
2021-01-17,88.04701652865893
2021-01-18,87.7913041158745
2021-01-19,87.51371610445159
2021-01-20,87.21425249439021
2021-01-21,86.89291328569037
2021-01-22,86.54969847835203
2021-01-23,86.18460807237526
2021-01-24,85.79764206776
2021-01-25,85.38880046450628
2021-01-26,84.95808326261405
2021-01-27,84.50549046208337
2021-01-28,84.03102206291423
2021-01-29,83.53467806510662
2021-01-30,83.01645846866053
2021-01-31,82.47636327357597
2021-02-01,82.77919683522808
2021-02-02,81.33054608749144
2021-02-03,80.72482409649147
2021-02-04,80.09722650685305
2021-02-05,79.44775331857615
2021-02-06,78.77640453166073
2021-02-07,78.08318014610688
2021-02-08,77.36808016191456
2021-02-09,76.63110457908378
2021-02-10,75.87225339761451
2021-02-11,75.09152661750677
2021-02-12,74.28892423876057
2021-02-13,73.4644462613759
2021-02-14,72.61809268535275
2021-02-15,71.74986351069114
2021-02-16,70.89965614026464
2021-02-17,70.10736797694688
2021-02-18,69.37299902073784
2021-02-19,68.69654927163751
2021-02-20,68.07801872964593
2021-02-21,67.51740739476307
2021-02-22,67.01471526698892
2021-02-23,66.56994234632351
2021-02-24,66.18308863276681
2021-02-25,65.85415412631886
2021-02-26,65.58313882697962
2021-02-27,65.3700427347491
2021-02-28,65.2148658496273
2021-03-01,63.92779418259741
2021-03-02,65.07826970070991
2021-03-03,65.09685043691431
2021-03-04,65.1733503802274
2021-03-05,65.30776953064924
2021-03-06,65.5001078881798
2021-03-07,65.75036545281908
2021-03-08,66.0585422245671
2021-03-09,66.42463820342385
2021-03-10,66.84865338938931
2021-03-11,67.3305877824635
2021-03-12,67.8704413826464
2021-03-13,68.46821418993805
2021-03-14,69.12390620433841
2021-03-15,69.8375174258475
2021-03-16,70.6090478544653
2021-03-17,71.42839133666247
2021-03-18,72.23491095126262
2021-03-19,73.0185005447364
2021-03-20,73.77916011708382
2021-03-21,74.51688966830483
2021-03-22,75.23168919839947
2021-03-23,75.92355870736773
2021-03-24,76.59249819520963
2021-03-25,77.23850766192511
2021-03-26,77.86158710751424
2021-03-27,78.46173653197698
2021-03-28,79.03895593531335
2021-03-29,79.59324531752334
2021-03-30,80.12460467860696
2021-03-31,80.63303401856419
2021-04-01,81.95458687476095
2021-04-02,81.5811026350995
2021-04-03,82.02074191167759
2021-04-04,82.4374511671293
2021-04-05,82.83123040145463
2021-04-06,83.20207961465358
2021-04-07,83.54999880672615
2021-04-08,83.87498797767235
2021-04-09,84.17704712749216
2021-04-10,84.45617625618561
2021-04-11,84.71237536375264
2021-04-12,84.94564445019333
2021-04-13,85.15598351550763
2021-04-14,85.34339255969554
2021-04-15,85.5078715827571
2021-04-16,85.64942058469225
2021-04-17,85.77481235813443
2021-04-18,85.89081969571708
2021-04-19,85.99744259744018
2021-04-20,86.09468106330371
2021-04-21,86.1825350933077
2021-04-22,86.26100468745214
2021-04-23,86.33008984573702
2021-04-24,86.38979056816235
2021-04-25,86.44010685472814
2021-04-26,86.48103870543436
2021-04-27,86.51258612028106
2021-04-28,86.53474909926818
2021-04-29,86.54752764239575
2021-04-30,86.55092174966377
2021-05-01,86.22949406714918
2021-05-02,86.52955665662118
2021-05-03,86.50479745631054
2021-05-04,86.47065382014036
2021-05-05,86.42712574811063
2021-05-06,86.37421324022134
2021-05-07,86.31191629647252
2021-05-08,86.24023491686411
2021-05-09,86.15916910139617
2021-05-10,86.06871885006868
2021-05-11,85.96888416288164
2021-05-12,85.85966503983506
2021-05-13,85.74106148092892
2021-05-14,85.61307348616322
2021-05-15,85.47570105553797
2021-05-16,85.32894418905317
2021-05-17,85.17430709698498
2021-05-18,85.02081504099029
2021-05-19,84.86997223134527
2021-05-20,84.72177866804995
2021-05-21,84.5762343511043
2021-05-22,84.43333928050832
2021-05-23,84.29309345626201
2021-05-24,84.15549687836537
2021-05-25,84.02054954681842
2021-05-26,83.88825146162114
2021-05-27,83.75860262277352
2021-05-28,83.63160303027558
2021-05-29,83.50725268412734
2021-05-30,83.38555158432875
2021-05-31,83.26649973087981
2021-06-01,83.23185372806789
2021-06-02,83.03634376303103
2021-06-03,82.92523964863113
2021-06-04,82.81678478058092
2021-06-05,82.71097915888038
2021-06-06,82.6078227835295
2021-06-07,82.50731565452831
2021-06-08,82.40945777187677
2021-06-09,82.31424913557493
2021-06-10,82.22168974562277
2021-06-11,82.13177960202026
2021-06-12,82.04451870476743
2021-06-13,81.95990705386428
2021-06-14,81.8779446493108
2021-06-15,81.79863149110702
2021-06-16,81.72196757925289
2021-06-17,81.65254488531296
2021-06-18,81.59495538085176
2021-06-19,81.54919906586929
2021-06-20,81.51527594036557
2021-06-21,81.49318600434059
2021-06-22,81.48292925779432
2021-06-23,81.4845057007268
2021-06-24,81.49791533313798
2021-06-25,81.52315815502791
2021-06-26,81.5602341663966
2021-06-27,81.609143367244
2021-06-28,81.66988575757013
2021-06-29,81.74246133737499
2021-06-30,81.82687010665857
2021-07-01,81.90915372935491
2021-07-02,82.03118721366198
2021-07-03,82.15109555138177
2021-07-04,82.28283707858031
2021-07-05,82.42641179525756
2021-07-06,82.58181970141356
2021-07-07,82.74906079704827
2021-07-08,82.92813508216175
2021-07-09,83.11904255675394
2021-07-10,83.32178322082486
2021-07-11,83.53635707437451
2021-07-12,83.7627641174029
2021-07-13,84.00100434991002
2021-07-14,84.25107777189586
2021-07-15,84.51298438336045
2021-07-16,84.78672418430378
2021-07-17,85.07079446842828
2021-07-18,85.35617899794858
2021-07-19,85.64137506656711
2021-07-20,85.92638267428391
2021-07-21,86.21120182109894
2021-07-22,86.49583250701221
2021-07-23,86.78027473202374
2021-07-24,87.06452849613352
2021-07-25,87.34859379934154
2021-07-26,87.6324706416478
2021-07-27,87.91615902305233
2021-07-28,88.19965894355506
2021-07-29,88.48297040315606
2021-07-30,88.76609340185531
2021-07-31,89.0490279396528
2021-08-01,89.10539181628982
2021-08-02,89.61433163254253
2021-08-03,89.89670078763476
2021-08-04,90.17888148182521
2021-08-05,90.46087371511393
2021-08-06,90.74267748750093
2021-08-07,91.02429279898612
2021-08-08,91.3057196495696
2021-08-09,91.58695803925129
2021-08-10,91.86800796803124
2021-08-11,92.14886943590943
2021-08-12,92.42954244288588
2021-08-13,92.71002698896056
2021-08-14,92.9903230741335
2021-08-15,93.27043069840467
2021-08-16,93.5503498617741
2021-08-17,93.82643582520687
2021-08-18,94.07682015449367
2021-08-19,94.2978581105996
2021-08-20,94.48954969352468
2021-08-21,94.65189490326887
2021-08-22,94.7848937398322
2021-08-23,94.88854620321469
2021-08-24,94.96285229341629
2021-08-25,95.00781201043701
2021-08-26,95.02342535427688
2021-08-27,95.0096923249359
2021-08-28,94.96661292241401
2021-08-29,94.8941871467113
2021-08-30,94.7924149978277
2021-08-31,94.66129647576324
2021-09-01,94.9909940773857
2021-09-02,94.31102031209169
2021-09-03,94.09186267048463
2021-09-04,93.84335865569669
2021-09-05,93.56550826772789
2021-09-06,93.25831150657824
2021-09-07,92.92176837224768
2021-09-08,92.5558788647363
2021-09-09,92.16064298404405
2021-09-10,91.73606073017089
2021-09-11,91.28213210311688
2021-09-12,90.79885710288201
2021-09-13,90.28623572946628
2021-09-14,89.74426798286967
2021-09-15,89.1729538630922
2021-09-16,88.57229337013388
2021-09-17,87.96651076731375
2021-09-18,87.37983031795092
2021-09-19,86.81225202204537
2021-09-20,86.2637758795971
2021-09-21,85.73440189060614
2021-09-22,85.22413005507248
2021-09-23,84.73296037299608
2021-09-24,84.260892844377
2021-09-25,83.80792746921517
2021-09-26,83.37406424751066
2021-09-27,82.95930317926343
2021-09-28,82.5636442644735
2021-09-29,82.18708750314084
2021-09-30,81.82963289526549
2021-10-01,81.0655539498421
2021-10-02,81.17203013988664
2021-10-03,80.87188199238315
2021-10-04,80.59083599833697
2021-10-05,80.32889215774804
2021-10-06,80.08605047061641
2021-10-07,79.8623109369421
2021-10-08,79.65767355672506
2021-10-09,79.4721383299653
2021-10-10,79.30570525666285
2021-10-11,79.15837433681767
2021-10-12,79.0301455704298
2021-10-13,78.92101895749921
2021-10-14,78.83099449802589
2021-10-15,78.76007219200989
2021-10-16,78.70825203945117
2021-10-17,78.67466558192227
2021-10-18,78.65410206885828
2021-10-19,78.64569304183178
2021-10-20,78.64943850084276
2021-10-21,78.66533844589121
2021-10-22,78.69339287697707
2021-10-23,78.73360179410045
2021-10-24,78.78596519726129
2021-10-25,78.8504830864596
2021-10-26,78.92715546169536
2021-10-27,79.01598232296858
2021-10-28,79.11696367027929
2021-10-29,79.23009950362746
2021-10-30,79.35538982301308
2021-10-31,79.49283462843619
2021-11-01,79.87040904419662
2021-11-02,79.80418769739478
2021-11-03,79.97809596093029
2021-11-04,80.16415871050326
2021-11-05,80.36237594611367
2021-11-06,80.57274766776158
2021-11-07,80.79527387544695
2021-11-08,81.02995456916977
2021-11-09,81.27678974893007
2021-11-10,81.53577941472784
2021-11-11,81.80692356656306
2021-11-12,82.09022220443576
2021-11-13,82.38567532834593
2021-11-14,82.69328293829355
2021-11-15,83.01304503427866
2021-11-16,83.34496161630122
2021-11-17,83.68233691103475
2021-11-18,84.01847514515276
2021-11-19,84.35337631865525
2021-11-20,84.68704043154221
2021-11-21,85.01946748381366
2021-11-22,85.3506574754696
2021-11-23,85.68061040651
2021-11-24,86.00932627693487
2021-11-25,86.33680508674422
2021-11-26,86.66304683593806
2021-11-27,86.98805152451637
2021-11-28,87.31181915247915
2021-11-29,87.63434971982642
2021-11-30,87.95564322655815
2021-12-01,87.95011498124053
2021-12-02,88.59451905817508
2021-12-03,88.91210138306026
2021-12-04,89.22844664732992
2021-12-05,89.54355485098404
2021-12-06,89.85742599402266
2021-12-07,90.17006007644572
2021-12-08,90.48145709825329
2021-12-09,90.79161705944533
2021-12-10,91.10053996002185
2021-12-11,91.40822579998283
2021-12-12,91.71467457932832
2021-12-13,92.01988629805825
2021-12-14,92.3238609561727
2021-12-15,92.6265985536716
2021-12-16,92.92809909055498
2021-12-17,93.22429088389262
2021-12-18,93.49074383610305
2021-12-19,93.72338626425609
2021-12-20,93.92221816835173
2021-12-21,94.08723954838992
2021-12-22,94.21845040437071
2021-12-23,94.3158507362941
2021-12-24,94.37944054416006
2021-12-25,94.40921982796861
2021-12-26,94.40518858771975
2021-12-27,94.36734682341347
2021-12-28,94.29569453504978
2021-12-29,94.19023172262868
2021-12-30,94.05095838615017
2021-12-31,93.87787452561422
2022-01-01,94.15730603221407
2022-01-02,93.43027523237014
2022-01-03,93.15575979966195
2022-01-04,92.84743384289636
2022-01-05,92.50529736207336
2022-01-06,92.12935035719296
2022-01-07,91.71959282825513
2022-01-08,91.2760247752599
2022-01-09,90.79864619820722
2022-01-10,90.28745709709717
2022-01-11,89.7424574719297
2022-01-12,89.1636473227048
2022-01-13,88.55102664942248
2022-01-14,87.90459545208276
2022-01-15,87.22435373068562
2022-01-16,86.51030148523108
2022-01-17,85.76998882710998
2022-01-18,85.0487164246677
2022-01-19,84.3540343892951
2022-01-20,83.68594272099216
2022-01-21,83.04444141975893
2022-01-22,82.42953048559534
2022-01-23,81.84120991850143
2022-01-24,81.2794797184772
2022-01-25,80.74433988552266
2022-01-26,80.23579041963778
